gene_symbol,ncbi_gene,ensembl_gene,db_gene_symbol,db_ncbi_gene,db_ensembl_gene,source_gene,gs_id,gs_name,gs_collection,gs_subcollection,gs_collection_name,gs_description,gs_source_species,gs_pmid,gs_geoid,gs_exact_source,gs_url,db_version,db_target_species,ortholog_taxon_id,ortholog_sources,num_ortholog_sources
Stam2,56324,ENSMUSG00000055371,STAM2,10254,ENSG00000115145,STAM2,M5951,HALLMARK_SPERMATOGENESIS,H,"",Hallmark,"Genes up-regulated during production of male gametes (sperm), as in spermatogenesis.",HS,26771021,"","","",2025.1.Hs,HS,10090,EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam,12
Strbp,20744,ENSMUSG00000026915,STRBP,55342,ENSG00000165209,STRBP,M5951,HALLMARK_SPERMATOGENESIS,H,"",Hallmark,"Genes up-regulated during production of male gametes (sperm), as in spermatogenesis.",HS,26771021,"","","",2025.1.Hs,HS,10090,EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam,12
Sycp1,20957,ENSMUSG00000027855,SYCP1,6847,ENSG00000198765,SYCP1,M5951,HALLMARK_SPERMATOGENESIS,H,"",Hallmark,"Genes up-regulated during production of male gametes (sperm), as in spermatogenesis.",HS,26771021,"","","",2025.1.Hs,HS,10090,EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|Treefam,11
Taldo1,21351,ENSMUSG00000025503,TALDO1,6888,ENSG00000177156,TALDO1,M5951,HALLMARK_SPERMATOGENESIS,H,"",Hallmark,"Genes up-regulated during production of male gametes (sperm), as in spermatogenesis.",HS,26771021,"","","",2025.1.Hs,HS,10090,EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam,12
Tcp11,21463,ENSMUSG00000062859,TCP11,6954,ENSG00000124678,TCP11,M5951,HALLMARK_SPERMATOGENESIS,H,"",Hallmark,"Genes up-regulated during production of male gametes (sperm), as in spermatogenesis.",HS,26771021,"","","",2025.1.Hs,HS,10090,EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|Treefam,11
Tekt2,24084,ENSMUSG00000028845,TEKT2,27285,ENSG00000092850,TEKT2,M5951,HALLMARK_SPERMATOGENESIS,H,"",Hallmark,"Genes up-regulated during production of male gametes (sperm), as in spermatogenesis.",HS,26771021,"","","",2025.1.Hs,HS,10090,EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam,12
Tktl1,83553,ENSMUSG00000031397,TKTL1,8277,ENSG00000007350,TKTL1,M5951,HALLMARK_SPERMATOGENESIS,H,"",Hallmark,"Genes up-regulated during production of male gametes (sperm), as in spermatogenesis.",HS,26771021,"","","",2025.1.Hs,HS,10090,EggNOG|Ensembl|HGNC|HomoloGene|NCBI|OrthoMCL|Panther|Treefam,8
Tle4,21888,ENSMUSG00000024642,TLE4,7091,ENSG00000106829,TLE4,M5951,HALLMARK_SPERMATOGENESIS,H,"",Hallmark,"Genes up-regulated during production of male gametes (sperm), as in spermatogenesis.",HS,26771021,"","","",2025.1.Hs,HS,10090,EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam,12
Tnni3,21954,ENSMUSG00000035458,TNNI3,7137,ENSG00000129991,TNNI3,M5951,HALLMARK_SPERMATOGENESIS,H,"",Hallmark,"Genes up-regulated during production of male gametes (sperm), as in spermatogenesis.",HS,26771021,"","","",2025.1.Hs,HS,10090,Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam,11
Tnp1,21958,ENSMUSG00000026182,TNP1,7141,ENSG00000118245,TNP1,M5951,HALLMARK_SPERMATOGENESIS,H,"",Hallmark,"Genes up-regulated during production of male gametes (sperm), as in spermatogenesis.",HS,26771021,"","","",2025.1.Hs,HS,10090,EggNOG|Ensembl|HGNC|Inparanoid|NCBI|OMA|OrthoMCL|Panther|PhylomeDB|Treefam,10
Tnp2,21959,ENSMUSG00000043050,TNP2,7142,ENSG00000178279,TNP2,M5951,HALLMARK_SPERMATOGENESIS,H,"",Hallmark,"Genes up-regulated during production of male gametes (sperm), as in spermatogenesis.",HS,26771021,"","","",2025.1.Hs,HS,10090,Ensembl|HGNC|Inparanoid|NCBI|OMA|OrthoMCL|Panther,7
Topbp1,235559,ENSMUSG00000032555,TOPBP1,11073,ENSG00000163781,TOPBP1,M5951,HALLMARK_SPERMATOGENESIS,H,"",Hallmark,"Genes up-regulated during production of male gametes (sperm), as in spermatogenesis.",HS,26771021,"","","",2025.1.Hs,HS,10090,EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam,12
Tsn,22099,ENSMUSG00000026374,TSN,7247,ENSG00000211460,TSN,M5951,HALLMARK_SPERMATOGENESIS,H,"",Hallmark,"Genes up-regulated during production of male gametes (sperm), as in spermatogenesis.",HS,26771021,"","","",2025.1.Hs,HS,10090,EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam,12
Tssk2,22115,ENSMUSG00000045521,TSSK2,23617,ENSG00000206203,TSSK2,M5951,HALLMARK_SPERMATOGENESIS,H,"",Hallmark,"Genes up-regulated during production of male gametes (sperm), as in spermatogenesis.",HS,26771021,"","","",2025.1.Hs,HS,10090,EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoMCL|Panther|PhylomeDB|Treefam,11
Ttk,22137,ENSMUSG00000038379,TTK,7272,ENSG00000112742,TTK,M5951,HALLMARK_SPERMATOGENESIS,H,"",Hallmark,"Genes up-regulated during production of male gametes (sperm), as in spermatogenesis.",HS,26771021,"","","",2025.1.Hs,HS,10090,EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam,12
Tuba3a,22144,ENSMUSG00000067702,TUBA3C,7278,ENSG00000198033,TUBA3C,M5951,HALLMARK_SPERMATOGENESIS,H,"",Hallmark,"Genes up-regulated during production of male gametes (sperm), as in spermatogenesis.",HS,26771021,"","","",2025.1.Hs,HS,10090,EggNOG|Inparanoid|OMA|OrthoDB|OrthoMCL|Treefam,6
Tulp2,56734,ENSMUSG00000023467,TULP2,7288,ENSG00000104804,TULP2,M5951,HALLMARK_SPERMATOGENESIS,H,"",Hallmark,"Genes up-regulated during production of male gametes (sperm), as in spermatogenesis.",HS,26771021,"","","",2025.1.Hs,HS,10090,EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|Treefam,11
Vdac3,22335,ENSMUSG00000008892,VDAC3,7419,ENSG00000078668,VDAC3,M5951,HALLMARK_SPERMATOGENESIS,H,"",Hallmark,"Genes up-regulated during production of male gametes (sperm), as in spermatogenesis.",HS,26771021,"","","",2025.1.Hs,HS,10090,Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam,11
Ybx2,53422,ENSMUSG00000018554,YBX2,51087,ENSG00000006047,YBX2,M5951,HALLMARK_SPERMATOGENESIS,H,"",Hallmark,"Genes up-regulated during production of male gametes (sperm), as in spermatogenesis.",HS,26771021,"","","",2025.1.Hs,HS,10090,EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam,12
Zc2hc1c,72350,ENSMUSG00000045064,ZC2HC1C,79696,ENSG00000119703,FAM164C,M5951,HALLMARK_SPERMATOGENESIS,H,"",Hallmark,"Genes up-regulated during production of male gametes (sperm), as in spermatogenesis.",HS,26771021,"","","",2025.1.Hs,HS,10090,EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam,12
Zc3h14,75553,ENSMUSG00000021012,ZC3H14,79882,ENSG00000100722,ZC3H14,M5951,HALLMARK_SPERMATOGENESIS,H,"",Hallmark,"Genes up-regulated during production of male gametes (sperm), as in spermatogenesis.",HS,26771021,"","","",2025.1.Hs,HS,10090,EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam,12
Znrf4,20834,ENSMUSG00000044526,ZNRF4,148066,ENSG00000105428,ZNRF4,M5951,HALLMARK_SPERMATOGENESIS,H,"",Hallmark,"Genes up-regulated during production of male gametes (sperm), as in spermatogenesis.",HS,26771021,"","","",2025.1.Hs,HS,10090,EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam,12
Zpbp,53604,ENSMUSG00000020193,ZPBP,11055,ENSG00000042813,ZPBP,M5951,HALLMARK_SPERMATOGENESIS,H,"",Hallmark,"Genes up-regulated during production of male gametes (sperm), as in spermatogenesis.",HS,26771021,"","","",2025.1.Hs,HS,10090,EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam,12
Acvr1,11477,ENSMUSG00000026836,ACVR1,90,ENSG00000115170,ACVR1,M5896,HALLMARK_TGF_BETA_SIGNALING,H,"",Hallmark,Genes up-regulated in response to TGFB1 [GeneID=7040].,HS,26771021,"","","",2025.1.Hs,HS,10090,EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam,12
Apc,11789,ENSMUSG00000005871,APC,324,ENSG00000134982,APC,M5896,HALLMARK_TGF_BETA_SIGNALING,H,"",Hallmark,Genes up-regulated in response to TGFB1 [GeneID=7040].,HS,26771021,"","","",2025.1.Hs,HS,10090,EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB,11
Arid4b,94246,ENSMUSG00000039219,ARID4B,51742,ENSG00000054267,ARID4B,M5896,HALLMARK_TGF_BETA_SIGNALING,H,"",Hallmark,Genes up-regulated in response to TGFB1 [GeneID=7040].,HS,26771021,"","","",2025.1.Hs,HS,10090,EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam,12
Bcar3,29815,ENSMUSG00000028121,BCAR3,8412,ENSG00000137936,BCAR3,M5896,HALLMARK_TGF_BETA_SIGNALING,H,"",Hallmark,Genes up-regulated in response to TGFB1 [GeneID=7040].,HS,26771021,"","","",2025.1.Hs,HS,10090,EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam,12
Bmp2,12156,ENSMUSG00000027358,BMP2,650,ENSG00000125845,BMP2,M5896,HALLMARK_TGF_BETA_SIGNALING,H,"",Hallmark,Genes up-regulated in response to TGFB1 [GeneID=7040].,HS,26771021,"","","",2025.1.Hs,HS,10090,EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|Treefam,11
Bmpr1a,12166,ENSMUSG00000021796,BMPR1A,657,ENSG00000107779,BMPR1A,M5896,HALLMARK_TGF_BETA_SIGNALING,H,"",Hallmark,Genes up-regulated in response to TGFB1 [GeneID=7040].,HS,26771021,"","","",2025.1.Hs,HS,10090,EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB,11
Bmpr2,12168,ENSMUSG00000067336,BMPR2,659,ENSG00000204217,BMPR2,M5896,HALLMARK_TGF_BETA_SIGNALING,H,"",Hallmark,Genes up-regulated in response to TGFB1 [GeneID=7040].,HS,26771021,"","","",2025.1.Hs,HS,10090,EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam,12
Cdh1,12550,ENSMUSG00000000303,CDH1,999,ENSG00000039068,CDH1,M5896,HALLMARK_TGF_BETA_SIGNALING,H,"",Hallmark,Genes up-regulated in response to TGFB1 [GeneID=7040].,HS,26771021,"","","",2025.1.Hs,HS,10090,EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam,12
Cdk9,107951,ENSMUSG00000009555,CDK9,1025,ENSG00000136807,CDK9,M5896,HALLMARK_TGF_BETA_SIGNALING,H,"",Hallmark,Genes up-regulated in response to TGFB1 [GeneID=7040].,HS,26771021,"","","",2025.1.Hs,HS,10090,EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam,12
Cdkn1c,12577,ENSMUSG00000037664,CDKN1C,1028,ENSG00000129757,CDKN1C,M5896,HALLMARK_TGF_BETA_SIGNALING,H,"",Hallmark,Genes up-regulated in response to TGFB1 [GeneID=7040].,HS,26771021,"","","",2025.1.Hs,HS,10090,EggNOG|Ensembl|HGNC|Inparanoid|NCBI|OMA|OrthoDB|Panther|Treefam,9
Ctnnb1,12387,ENSMUSG00000006932,CTNNB1,1499,ENSG00000168036,CTNNB1,M5896,HALLMARK_TGF_BETA_SIGNALING,H,"",Hallmark,Genes up-regulated in response to TGFB1 [GeneID=7040].,HS,26771021,"","","",2025.1.Hs,HS,10090,EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam,12
Eng,13805,ENSMUSG00000026814,ENG,2022,ENSG00000106991,ENG,M5896,HALLMARK_TGF_BETA_SIGNALING,H,"",Hallmark,Genes up-regulated in response to TGFB1 [GeneID=7040].,HS,26771021,"","","",2025.1.Hs,HS,10090,EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|Treefam,11
Fkbp1a,14225,ENSMUSG00000032966,FKBP1A,2280,ENSG00000088832,FKBP1A,M5896,HALLMARK_TGF_BETA_SIGNALING,H,"",Hallmark,Genes up-regulated in response to TGFB1 [GeneID=7040].,HS,26771021,"","","",2025.1.Hs,HS,10090,EggNOG|HGNC|HomoloGene|Inparanoid|NCBI|OMA|Panther|Treefam,8
Fnta,14272,ENSMUSG00000015994,FNTA,2339,ENSG00000168522,FNTA,M5896,HALLMARK_TGF_BETA_SIGNALING,H,"",Hallmark,Genes up-regulated in response to TGFB1 [GeneID=7040].,HS,26771021,"","","",2025.1.Hs,HS,10090,EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam,12
Furin,18550,ENSMUSG00000030530,FURIN,5045,ENSG00000140564,FURIN,M5896,HALLMARK_TGF_BETA_SIGNALING,H,"",Hallmark,Genes up-regulated in response to TGFB1 [GeneID=7040].,HS,26771021,"","","",2025.1.Hs,HS,10090,EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|Treefam,11
Hdac1,433759,ENSMUSG00000028800,HDAC1,3065,ENSG00000116478,HDAC1,M5896,HALLMARK_TGF_BETA_SIGNALING,H,"",Hallmark,Genes up-regulated in response to TGFB1 [GeneID=7040].,HS,26771021,"","","",2025.1.Hs,HS,10090,EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam,12
Hipk2,15258,ENSMUSG00000061436,HIPK2,28996,ENSG00000064393,HIPK2,M5896,HALLMARK_TGF_BETA_SIGNALING,H,"",Hallmark,Genes up-regulated in response to TGFB1 [GeneID=7040].,HS,26771021,"","","",2025.1.Hs,HS,10090,EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam,12
Id1,15901,ENSMUSG00000042745,ID1,3397,ENSG00000125968,ID1,M5896,HALLMARK_TGF_BETA_SIGNALING,H,"",Hallmark,Genes up-regulated in response to TGFB1 [GeneID=7040].,HS,26771021,"","","",2025.1.Hs,HS,10090,EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam,12
Id2,15902,ENSMUSG00000020644,ID2,3398,ENSG00000115738,ID2,M5896,HALLMARK_TGF_BETA_SIGNALING,H,"",Hallmark,Genes up-regulated in response to TGFB1 [GeneID=7040].,HS,26771021,"","","",2025.1.Hs,HS,10090,EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoMCL|Panther|PhylomeDB|Treefam,11
Id3,15903,ENSMUSG00000007872,ID3,3399,ENSG00000117318,ID3,M5896,HALLMARK_TGF_BETA_SIGNALING,H,"",Hallmark,Genes up-regulated in response to TGFB1 [GeneID=7040].,HS,26771021,"","","",2025.1.Hs,HS,10090,EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam,12
Ifngr2,15980,ENSMUSG00000022965,IFNGR2,3460,ENSG00000159128,IFNGR2,M5896,HALLMARK_TGF_BETA_SIGNALING,H,"",Hallmark,Genes up-regulated in response to TGFB1 [GeneID=7040].,HS,26771021,"","","",2025.1.Hs,HS,10090,EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam,12
Junb,16477,ENSMUSG00000052837,JUNB,3726,ENSG00000171223,JUNB,M5896,HALLMARK_TGF_BETA_SIGNALING,H,"",Hallmark,Genes up-regulated in response to TGFB1 [GeneID=7040].,HS,26771021,"","","",2025.1.Hs,HS,10090,EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB,11
Klf10,21847,ENSMUSG00000037465,KLF10,7071,ENSG00000155090,KLF10,M5896,HALLMARK_TGF_BETA_SIGNALING,H,"",Hallmark,Genes up-regulated in response to TGFB1 [GeneID=7040].,HS,26771021,"","","",2025.1.Hs,HS,10090,Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam,11
Lefty2,320202,ENSMUSG00000066652,LEFTY2,7044,ENSG00000143768,LEFTY2,M5896,HALLMARK_TGF_BETA_SIGNALING,H,"",Hallmark,Genes up-regulated in response to TGFB1 [GeneID=7040].,HS,26771021,"","","",2025.1.Hs,HS,10090,EggNOG|Ensembl|HGNC|HomoloGene|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam,11
Ltbp2,16997,ENSMUSG00000002020,LTBP2,4053,ENSG00000119681,LTBP2,M5896,HALLMARK_TGF_BETA_SIGNALING,H,"",Hallmark,Genes up-regulated in response to TGFB1 [GeneID=7040].,HS,26771021,"","","",2025.1.Hs,HS,10090,EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB,11
Map3k7,26409,ENSMUSG00000028284,MAP3K7,6885,ENSG00000135341,MAP3K7,M5896,HALLMARK_TGF_BETA_SIGNALING,H,"",Hallmark,Genes up-regulated in response to TGFB1 [GeneID=7040].,HS,26771021,"","","",2025.1.Hs,HS,10090,EggNOG|Ensembl|HGNC|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam,11
Ncor2,20602,ENSMUSG00000029478,NCOR2,9612,ENSG00000196498,NCOR2,M5896,HALLMARK_TGF_BETA_SIGNALING,H,"",Hallmark,Genes up-regulated in response to TGFB1 [GeneID=7040].,HS,26771021,"","","",2025.1.Hs,HS,10090,EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|Treefam,11
Nog,18121,ENSMUSG00000048616,NOG,9241,ENSG00000183691,NOG,M5896,HALLMARK_TGF_BETA_SIGNALING,H,"",Hallmark,Genes up-regulated in response to TGFB1 [GeneID=7040].,HS,26771021,"","","",2025.1.Hs,HS,10090,EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam,12
Pmepa1,65112,ENSMUSG00000038400,PMEPA1,56937,ENSG00000124225,PMEPA1,M5896,HALLMARK_TGF_BETA_SIGNALING,H,"",Hallmark,Genes up-regulated in response to TGFB1 [GeneID=7040].,HS,26771021,"","","",2025.1.Hs,HS,10090,EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|Treefam,11
Ppm1a,19042,ENSMUSG00000021096,PPM1A,5494,ENSG00000100614,PPM1A,M5896,HALLMARK_TGF_BETA_SIGNALING,H,"",Hallmark,Genes up-regulated in response to TGFB1 [GeneID=7040].,HS,26771021,"","","",2025.1.Hs,HS,10090,EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam,12
Ppp1ca,19045,ENSMUSG00000040385,PPP1CA,5499,ENSG00000172531,PPP1CA,M5896,HALLMARK_TGF_BETA_SIGNALING,H,"",Hallmark,Genes up-regulated in response to TGFB1 [GeneID=7040].,HS,26771021,"","","",2025.1.Hs,HS,10090,EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam,12
Ppp1r15a,17872,ENSMUSG00000040435,PPP1R15A,23645,ENSG00000087074,PPP1R15A,M5896,HALLMARK_TGF_BETA_SIGNALING,H,"",Hallmark,Genes up-regulated in response to TGFB1 [GeneID=7040].,HS,26771021,"","","",2025.1.Hs,HS,10090,EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam,12
Rab31,106572,ENSMUSG00000056515,RAB31,11031,ENSG00000168461,RAB31,M5896,HALLMARK_TGF_BETA_SIGNALING,H,"",Hallmark,Genes up-regulated in response to TGFB1 [GeneID=7040].,HS,26771021,"","","",2025.1.Hs,HS,10090,EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB,11
Rhoa,11848,ENSMUSG00000007815,RHOA,387,ENSG00000067560,RHOA,M5896,HALLMARK_TGF_BETA_SIGNALING,H,"",Hallmark,Genes up-regulated in response to TGFB1 [GeneID=7040].,HS,26771021,"","","",2025.1.Hs,HS,10090,Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|Treefam,10
Serpine1,18787,ENSMUSG00000037411,SERPINE1,5054,ENSG00000106366,SERPINE1,M5896,HALLMARK_TGF_BETA_SIGNALING,H,"",Hallmark,Genes up-regulated in response to TGFB1 [GeneID=7040].,HS,26771021,"","","",2025.1.Hs,HS,10090,EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam,12
Ski,20481,ENSMUSG00000029050,SKI,6497,ENSG00000157933,SKI,M5896,HALLMARK_TGF_BETA_SIGNALING,H,"",Hallmark,Genes up-regulated in response to TGFB1 [GeneID=7040].,HS,26771021,"","","",2025.1.Hs,HS,10090,EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam,12
Skil,20482,ENSMUSG00000027660,SKIL,6498,ENSG00000136603,SKIL,M5896,HALLMARK_TGF_BETA_SIGNALING,H,"",Hallmark,Genes up-regulated in response to TGFB1 [GeneID=7040].,HS,26771021,"","","",2025.1.Hs,HS,10090,EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam,12
Slc20a1,20515,ENSMUSG00000027397,SLC20A1,6574,ENSG00000144136,SLC20A1,M5896,HALLMARK_TGF_BETA_SIGNALING,H,"",Hallmark,Genes up-regulated in response to TGFB1 [GeneID=7040].,HS,26771021,"","","",2025.1.Hs,HS,10090,EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam,12
Smad1,17125,ENSMUSG00000031681,SMAD1,4086,ENSG00000170365,SMAD1,M5896,HALLMARK_TGF_BETA_SIGNALING,H,"",Hallmark,Genes up-regulated in response to TGFB1 [GeneID=7040].,HS,26771021,"","","",2025.1.Hs,HS,10090,EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|Treefam,11
Smad3,17127,ENSMUSG00000032402,SMAD3,4088,ENSG00000166949,SMAD3,M5896,HALLMARK_TGF_BETA_SIGNALING,H,"",Hallmark,Genes up-regulated in response to TGFB1 [GeneID=7040].,HS,26771021,"","","",2025.1.Hs,HS,10090,EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam,12
Smad6,17130,ENSMUSG00000036867,SMAD6,4091,ENSG00000137834,SMAD6,M5896,HALLMARK_TGF_BETA_SIGNALING,H,"",Hallmark,Genes up-regulated in response to TGFB1 [GeneID=7040].,HS,26771021,"","","",2025.1.Hs,HS,10090,EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam,12
Smad7,17131,ENSMUSG00000025880,SMAD7,4092,ENSG00000101665,SMAD7,M5896,HALLMARK_TGF_BETA_SIGNALING,H,"",Hallmark,Genes up-regulated in response to TGFB1 [GeneID=7040].,HS,26771021,"","","",2025.1.Hs,HS,10090,EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam,12
Smurf1,75788,ENSMUSG00000038780,SMURF1,57154,ENSG00000198742,SMURF1,M5896,HALLMARK_TGF_BETA_SIGNALING,H,"",Hallmark,Genes up-regulated in response to TGFB1 [GeneID=7040].,HS,26771021,"","","",2025.1.Hs,HS,10090,EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam,12
Smurf2,66313,ENSMUSG00000018363,SMURF2,64750,ENSG00000108854,SMURF2,M5896,HALLMARK_TGF_BETA_SIGNALING,H,"",Hallmark,Genes up-regulated in response to TGFB1 [GeneID=7040].,HS,26771021,"","","",2025.1.Hs,HS,10090,EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam,12
Sptbn1,20742,ENSMUSG00000020315,SPTBN1,6711,ENSG00000115306,SPTBN1,M5896,HALLMARK_TGF_BETA_SIGNALING,H,"",Hallmark,Genes up-regulated in response to TGFB1 [GeneID=7040].,HS,26771021,"","","",2025.1.Hs,HS,10090,EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam,12
